material,formula_latex,family,tc_kelvin,year,pressure_gpa,paper_id,is_theoretical
MoSi,,conventional,5.7,2023,,arxiv:2303.11202,false
(Ta0.25Ti0.25Nb0.25Zr0.25)C,,conventional,5.7,2023,,arxiv:2307.16438,false
Ta0.4Hf0.6,,Other,5.62,2023,0,arxiv:2305.19253,false
NbN,,conventional,5.6,2023,,arxiv:2312.00748,true
TaReSi,,Other,5.6,2023,0,arxiv:2305.17381,false
Mo4Ga20As,,Other,5.6,2023,,arxiv:2305.02838,true
Nb,,elemental,5.5,2023,,arxiv:2303.07993,false
Nb0.25Mo0.75B2,,Other,5.5,2023,50,arxiv:2302.13936,false
TaReSi,,Other,5.5,2023,0,arxiv:2305.17381,false
MoH3,,hydride,5.5,2023,300,arxiv:2307.12404,true
Rh17S15,,Other,5.31,2023,,arxiv:2306.00261,false
Nd0.8Sr0.2NiO2,,nickelate,5.3,2023,,arxiv:2309.03170,false
Re3.8Lu,,Other,5.25,2023,,arxiv:2307.16313,false
NbN,,conventional,5.203,2023,0,arxiv:2303.10639,false
WS2,,chalcogenide,5.2,2023,,arxiv:2307.14891,false
Re0.35Os0.35Mo0.08W0.10Zr0.12,,Other,5.1,2023,0,arxiv:2305.08577,false
LuPtBi,,Other,5,2023,,arxiv:2312.17213,false
TaReSi,,Other,5,2023,0,arxiv:2305.17381,false
La1.6Sr0.4CuO4,,cuprate,5,2023,,arxiv:2306.15650,false
CeRu2,,heavy_fermion,5,2023,,arxiv:2304.09066,true
ScAu2Al,,conventional,5,2023,,arxiv:2311.06075,true
AgSnSe2,,chalcogenide,4.91,2023,,arxiv:2302.07790,false
Re0.35Os0.35Mo0.08W0.10Zr0.12,,Other,4.9,2023,0,arxiv:2305.08577,false
Lu3N2H3,,hydride,4.9,2023,0,arxiv:2304.04447,true
NiPSe3,,Other,4.8,2023,8,arxiv:2301.04329,true
TaReSi,,Other,4.8,2023,0,arxiv:2305.17381,false
CsTi3Bi5,,kagome,4.8,2023,,arxiv:2303.03874,false
AgSnSe2,,chalcogenide,4.74,2023,,arxiv:2302.07790,false
RhSeTe,,chalcogenide,4.72,2023,0,arxiv:2311.01019,false
Zr0.04Mo0.96B2,,Other,4.72,2023,0,arxiv:2310.03818,false
Sc6FeTe2,,iron_based,4.7,2023,,arxiv:2304.01444,true
Re0.35Os0.35Mo0.08W0.10Zr0.12,,Other,4.7,2023,0,arxiv:2305.08577,false
Cs(V0.9Ta0.1)3Sb5,,Other,4.7,2023,,arxiv:2304.01740,false
TiVNbTa,,Other,4.65,2023,,arxiv:2308.15869,false
(PbSe)5(Bi2Se3)6,,chalcogenide,4.6,2023,10,arxiv:2301.01120,true
TaReSi,,Other,4.6,2023,0,arxiv:2305.17381,false
MoB2,,Other,4.5,2023,0,arxiv:2310.03818,true
PdTe,,chalcogenide,4.5,2023,,arxiv:2301.01402,false
PdTe,,chalcogenide,4.5,2023,0,arxiv:2312.07238,false
Ta0.2Hf0.8,,Other,4.5,2023,0,arxiv:2305.19253,false
NiBi3,,conventional,4.5,2023,,arxiv:2305.00958,false
NbN,,conventional,4.488,2023,0,arxiv:2303.10639,false
Cs(V0.93Nb0.07)3Sb5,,Other,4.4,2023,,arxiv:2303.06915,false
Nb,,elemental,4.3,2023,,arxiv:2306.00193,false
CsV3Sb5,,kagome,4.3,2023,0,arxiv:2301.07374,false
RbTi3Bi5,,Other,4.3,2023,,arxiv:2303.03874,false
In,,elemental,4.27,2023,,arxiv:2304.14682,true
PdTe,,chalcogenide,4.25,2023,,arxiv:2304.14453,false
Th2Cu4As5,,Other,4.2,2023,0,arxiv:2311.13308,false
Th2Cu4As5,,Other,4.2,2023,,arxiv:2311.13308,false
Cs(V0.97Nb0.03)3Sb5,,Other,4.2,2023,,arxiv:2303.06915,false
NiBi3,,conventional,4.16,2023,,arxiv:2305.03278,false
TaSeS,,chalcogenide,4.15,2023,,arxiv:2308.05377,false
La5NH4,,hydride,4.13,2023,20,arxiv:2312.01290,true
Th2Cu4As5,,Other,4.1,2023,0,arxiv:2311.13308,false
NiBi3,,conventional,4.08,2023,,arxiv:2305.03278,false
Hf0.04Mo0.96B2,,Other,4.07,2023,0,arxiv:2310.03818,false
NiBi3,,conventional,4.05,2023,,arxiv:2309.10705,false
MgTi2O4,,Other,4,2023,,arxiv:2301.07299,false
Cs(V0.974Nb0.026)3Sb5,,Other,4,2023,,arxiv:2304.01740,false
BaFe2(As1-xPx)2,,iron_based,4,2023,,arxiv:2305.04424,false
LaO0.5F0.5Bi0.91Pb0.09S2,,chalcogenide,4,2023,,arxiv:2305.19622,false
La2Sr0.29CuO4,,cuprate,4,2023,0,arxiv:2307.13740,false
Cs(V0.977Nb0.023)3Sb5,,Other,4,2023,,arxiv:2304.01740,false
Cs(V0.979Nb0.021)3Sb5,,Other,4,2023,,arxiv:2304.01740,false
FeSe0.78S0.22,,iron_based,4,2023,,arxiv:2304.03409,false
BaFe2(As0.73P0.27)2,,iron_based,4,2023,,arxiv:2305.04424,false
BaFe2(As0.695P0.305)2,,iron_based,4,2023,,arxiv:2305.04424,false
Te,,Other,4,2023,4.1,arxiv:2312.10489,false
GeSb4Te7,,chalcogenide,4,2023,18.4,arxiv:2311.14472,false
Cs(V0.932Nb0.068)3Sb5,,Other,4,2023,,arxiv:2304.01740,false
La0.5Lu4.5Rh6Sn18,,Other,3.9,2023,0,arxiv:2310.12849,false
α-BiPd,,Other,3.85,2023,0,arxiv:2302.03365,false
La0.5Lu4.5Rh6Sn18,,Other,3.8,2023,0,arxiv:2310.12849,false
α-BiPd,,Other,3.8,2023,0,arxiv:2302.03365,false
BiPd,,Other,3.8,2023,,arxiv:2311.15733,false
Sn,,elemental,3.72,2023,,arxiv:2310.10923,true
LaLu4Rh6Sn18,,Other,3.72,2023,0,arxiv:2310.12849,false
Nb1.7Ta3.3S2,,chalcogenide,3.7,2023,,arxiv:2303.01340,false
La0.5Lu4.5Rh6Sn18,,Other,3.7,2023,0,arxiv:2310.12849,false
α-BiPd,,Other,3.7,2023,0,arxiv:2302.03365,false
Nb1.7Ta3.3S2,,chalcogenide,3.64,2023,,arxiv:2303.01340,false
BaNi2As2,,Other,3.6,2023,2.55,arxiv:2306.04852,false
Re,,elemental,3.6,2023,,arxiv:2308.00714,false
α-BiPd,,Other,3.6,2023,0,arxiv:2302.03365,false
LaLu4Rh6Sn18,,Other,3.58,2023,0,arxiv:2310.12849,false
CsV3Sb5,,kagome,3.5,2023,,arxiv:2309.00264,false
4Hb-TaS2,,chalcogenide,3.5,2023,,arxiv:2312.03448,false
HgS,,chalcogenide,3.5,2023,44.8,arxiv:2312.16484,true
Cs(V0.933Ta0.067)3Sb5,,Other,3.5,2023,,arxiv:2304.01740,false
Cs(V0.96Ta0.04)3Sb5,,Other,3.5,2023,,arxiv:2304.01740,false
Sn0.06Cr3Te4,,chalcogenide,3.5,2023,,arxiv:2302.05145,false
TaS2,,chalcogenide,3.5,2023,,arxiv:2312.03448,false
(Mo0.2Nb0.2Ta0.2V0.2W0.2)C0.9,,conventional,3.4,2023,,arxiv:2307.16438,false
LaLu4Rh6Sn18,,Other,3.33,2023,0,arxiv:2310.12849,false
Li0.3TaS2,,chalcogenide,3.3,2023,0,arxiv:2303.05377,false
Nb1.7Ta3.3S2,,chalcogenide,3.3,2023,,arxiv:2303.01340,false
(Nb0.1Mo0.3W0.3Re0.2Ru0.1)5Si3,,Other,3.3,2023,,arxiv:2302.00844,false
TiN,,conventional,3.22,2023,,arxiv:2307.02821,false
LaOs4As12,,Other,3.2,2023,,arxiv:2307.03946,false
LaOs4As12,,Other,3.2,2023,0,arxiv:2307.03946,false
Ta4CoSi,,Other,3.2,2023,,arxiv:2306.00626,true
(Nb0.2Mo0.3W0.3Re0.1Ru0.1)5Si3,,Other,3.2,2023,,arxiv:2302.00844,false
Ta0.4Mo0.6B2,,Other,3.17,2023,0,arxiv:2310.03818,false
NbSeTe,,chalcogenide,3.16,2023,0,arxiv:2304.12619,false
NbSeTe,,chalcogenide,3.11,2023,0,arxiv:2304.12619,false
PdTe,,chalcogenide,3.1,2023,0.8,arxiv:2312.07238,false
Ru0.35Os0.35Mo0.10W0.10Zr0.10,,Other,3.1,2023,0,arxiv:2305.08577,false
CsV3Sb5,,kagome,3.08,2023,,arxiv:2303.06915,false
CsV3Sb5,,kagome,3,2023,,arxiv:2310.06102,false
La1.475Nd0.4Sr0.125CuO4,,cuprate,3,2023,,arxiv:2310.18218,false
Ta3S4,,chalcogenide,3,2023,,arxiv:2302.12033,true
LuH,,Other,3,2023,0,arxiv:2304.04447,true
FeSe1-xSx,,iron_based,3,2023,,arxiv:2306.16689,false
YPtBi,,Other,3,2023,,arxiv:2312.17213,false
YPtBi,,Other,3,2023,,arxiv:2312.17213,true
TiN,,conventional,3,2023,,arxiv:2303.11202,true
(Nb0.2Mo0.3W0.3Re0.1Ru0.1)5Si3,,Other,3,2023,,arxiv:2302.00844,false
LaO0.5F0.5BiS2,,chalcogenide,3,2023,,arxiv:2305.19622,false
TaS1.99Se0.01,,chalcogenide,2.92,2023,,arxiv:2312.03448,false
4Hb-TaS1.99Se0.01,,chalcogenide,2.92,2023,,arxiv:2312.03448,false
Ru0.35Os0.35Mo0.10W0.10Zr0.10,,Other,2.9,2023,0,arxiv:2305.08577,false
CsV3Sb5,,kagome,2.8,2023,,arxiv:2304.01740,false
CsV3Sb5,,kagome,2.8,2023,0,arxiv:2301.07374,false
m-TiO,,Other,2.8,2023,,arxiv:2305.16973,false
Te,,Other,2.8,2023,30.7,arxiv:2312.10489,false
Te,,Other,2.8,2023,17.5,arxiv:2312.10489,false
TiO,,Other,2.8,2023,,arxiv:2305.16973,false
TaS1.99Se0.01,,chalcogenide,2.7,2023,,arxiv:2312.03448,false
Tl,,elemental,2.7,2023,,arxiv:2312.09637,true
4Hb-TaS1.99Se0.01,,chalcogenide,2.7,2023,,arxiv:2312.03448,false
Ru0.35Os0.35Mo0.10W0.10Zr0.10,,Other,2.7,2023,0,arxiv:2305.08577,false
YPtBi,,Other,2.64,2023,,arxiv:2312.17213,false
La5N3H2,,hydride,2.63,2023,20,arxiv:2312.01290,true
4Hb-TaS2,,chalcogenide,2.6,2023,,arxiv:2312.03448,false
La6N5H,,hydride,2.6,2023,20,arxiv:2312.01290,true
TaS2,,chalcogenide,2.6,2023,,arxiv:2312.03448,false
PdTe,,chalcogenide,2.5,2023,32.1,arxiv:2312.07238,false
ABCgraphene,,Other,2.5,2023,,arxiv:2303.17286,true
Ta0.25Mo0.75B2,,Other,2.48,2023,0,arxiv:2310.03818,false
Ta0.5Mo0.5B2,,Other,2.46,2023,0,arxiv:2310.03818,false
Pb0.56(TiO2)0.44,,Other,2.4,2023,,arxiv:2306.11266,false
Ta0.1Mo0.9B2,,Other,2.4,2023,0,arxiv:2310.03818,false
La4Be33Pt16,,Other,2.4,2023,,arxiv:2311.06841,false
Al,,elemental,2.4,2023,,arxiv:2305.06084,true
SrAuBi,,Other,2.4,2023,,arxiv:2312.10354,true
YAlO3/KTaO3(111),,Other,2.39,2023,,arxiv:2302.01549,false
LaAlO3/KTaO3(111),,Other,2.32,2023,,arxiv:2302.01549,false
CsV3Sb5,,kagome,2.3,2023,0,arxiv:2311.05156,false
Sn4Au,,Other,2.3,2023,,arxiv:2303.08520,false
LAO(EuO)/KTO(111),,Other,2.2,2023,,arxiv:2303.01811,false
Nb,,elemental,2.1,2023,,arxiv:2306.00193,false
Pb1-xInxBi2Te4,,chalcogenide,2.06,2023,0,arxiv:2308.12414,false
Li@C24,,Other,2.03,2023,,arxiv:2302.06897,true
LaPt0.88Si1.12,,Other,2.02,2023,,arxiv:2305.12721,false
Pb9Cu(PO4)6O2,,Other,2,2023,,arxiv:2312.12187,true
LaRhSn,,Other,2,2023,,arxiv:2301.01467,false
Pb9Cu(PO4)6(OH)2,,Other,2,2023,,arxiv:2312.12187,true
GeSb4Te7,,chalcogenide,2,2023,11.2,arxiv:2311.14472,false
Ta0.4Mo0.6B2,,Other,1.93,2023,0,arxiv:2310.03818,false
RbTi3Bi5,,Other,1.92,2023,0,arxiv:2306.17616,true
PdTe,,chalcogenide,1.9,2023,15,arxiv:2312.07238,false
LaRhSn,,Other,1.9,2023,,arxiv:2301.01467,false
grAl,,Other,1.9,2023,,arxiv:2306.06996,false
Al,,elemental,1.9,2023,,arxiv:2306.06996,false
LaAlO3/KTaO3(111),,Other,1.878,2023,,arxiv:2302.01549,false
CsTi3Bi5,,kagome,1.85,2023,0,arxiv:2306.17616,true
Li@C24,,Other,1.81,2023,,arxiv:2302.06897,true
LaAlO3/KTaO3(111),,Other,1.793,2023,,arxiv:2302.01549,false
Ta0.5Mo0.5B2,,Other,1.7,2023,0,arxiv:2310.03818,false
YAlO3/KTaO3(111),,Other,1.7,2023,,arxiv:2302.01549,false
NdNiO2,,nickelate,1.67,2023,,arxiv:2309.05486,true
LaAlO3/KTaO3(111),,Other,1.66,2023,,arxiv:2302.01549,false
Al,,elemental,1.54,2023,,arxiv:2311.15371,true
La2Sr0.08CuO4,,cuprate,1.5,2023,0,arxiv:2307.13740,false
ABgraphene,,Other,1.5,2023,,arxiv:2303.17286,true
La4N3H,,hydride,1.42,2023,20,arxiv:2312.01290,true
Ta0.25Mo0.75B2,,Other,1.42,2023,0,arxiv:2310.03818,false
HfPd2Sn,,Other,1.4,2023,,arxiv:2303.02908,false
Al,,elemental,1.35,2023,,arxiv:2306.12765,false
3nmLAO/KTO(111),,Other,1.3,2023,,arxiv:2301.13488,false
Ga@C24,,Other,1.29,2023,,arxiv:2302.06897,true
Ta0.1Mo0.9B2,,Other,1.28,2023,0,arxiv:2310.03818,false
Ce,,Other,1.25,2023,17.2,arxiv:2308.04377,false
Al,,elemental,1.23,2023,,arxiv:2311.10676,false
1.5nm-AlOx/1nm-LAO/KTO(111),,Other,1.22,2023,,arxiv:2301.13488,false
CsTi3Bi5,,kagome,1.21,2023,4.1,arxiv:2308.10129,false
Mo50Ge50,,conventional,1.2,2023,,arxiv:2309.00747,false
ZrPd2Sn,,Other,1.2,2023,,arxiv:2303.02908,false
FeSe,,iron_based,1.2,2023,,arxiv:2310.19241,false
CsTi3Bi5,,kagome,1.17,2023,6.4,arxiv:2308.10129,false
Be@C60,,fulleride,1.14,2023,,arxiv:2302.06897,true
La11N9H2,,hydride,1.11,2023,20,arxiv:2312.01290,true
PtBi2,,Other,1.1,2023,,arxiv:2309.00105,false
In,,elemental,1.1,2023,,arxiv:2304.05971,false
La5N4H,,hydride,1.03,2023,20,arxiv:2312.01290,true
Al,,elemental,1.03,2023,,arxiv:2304.14682,true
LaAgSb2,,Other,1,2023,,arxiv:2305.15619,true
LuPtBi,,Other,1,2023,,arxiv:2312.17213,false
LaCuSb2,,Other,1,2023,,arxiv:2305.15619,false
Ga@C24,,Other,0.99,2023,,arxiv:2302.06897,true
LaCuSb2,,Other,0.98,2023,0,arxiv:2307.01976,false
Al/Ti,,Other,0.95,2023,,arxiv:2301.03968,false
La7N6H,,hydride,0.94,2023,20,arxiv:2312.01290,true
Ce,,Other,0.9,2023,14.4,arxiv:2308.04377,false
Ce,,Other,0.9,2023,29.9,arxiv:2308.04377,false
Be@C60,,fulleride,0.88,2023,,arxiv:2302.06897,true
LaCuSb2,,Other,0.81,2023,,arxiv:2307.01976,false
ABCAgraphene,,Other,0.8,2023,,arxiv:2303.17286,true
YPtBi,,Other,0.77,2023,,arxiv:2305.09437,false
La2Ir3Ga5,,Other,0.75,2023,0,arxiv:2311.18507,false
3nmLAO/KTO(110),,Other,0.7,2023,,arxiv:2301.13488,false
CsTi3Bi5,,kagome,0.66,2023,14.9,arxiv:2308.10129,false
CsTi3Bi5,,kagome,0.63,2023,17.7,arxiv:2308.10129,false
La2Ir3Ga5,,Other,0.55,2023,0,arxiv:2311.18507,false
HLu2,,hydride,0.5,2023,,arxiv:2306.07746,true
Ce,,Other,0.5,2023,11.4,arxiv:2308.04377,false
Ce,,Other,0.5,2023,5,arxiv:2308.04377,false
ABAgraphene,,Other,0.5,2023,,arxiv:2303.17286,true
La8N7H,,hydride,0.49,2023,20,arxiv:2312.01290,true
NdNiO2,,nickelate,0.48,2023,,arxiv:2309.05486,true
LaNi2B2C,,borocarbide,0.4,2023,,arxiv:2310.03723,true
Ta2Ni3Te5,,chalcogenide,0.4,2023,21.3,arxiv:2301.09641,false
Na@C24,,Other,0.4,2023,,arxiv:2302.06897,true
Ce,,Other,0.4,2023,4.9,arxiv:2308.04377,false
3nmLAO/KTO(001),,Other,0.4,2023,,arxiv:2301.13488,false
1.5nm-AlOx/1nm-LAO/KTO(110),,Other,0.35,2023,,arxiv:2301.13488,false
LaAgSb2,,Other,0.3,2023,0,arxiv:2305.15619,true
NdNiO2,,nickelate,0.27,2023,,arxiv:2309.05486,true
Bernalbilayergraphene,,elemental,0.255,2023,,arxiv:2303.00742,false
LaNiO2,,nickelate,0.25,2023,,arxiv:2309.05486,true
Td-MoTe2,,chalcogenide,0.23,2023,,arxiv:2303.09052,false
Na@C24,,Other,0.23,2023,,arxiv:2302.06897,true
ABABgraphene,,Other,0.2,2023,,arxiv:2303.17286,true
LaNiO2,,nickelate,0.12,2023,,arxiv:2309.05486,true
Td-MoTe2,,chalcogenide,0.09,2023,,arxiv:2303.09052,false
La3N2H,,hydride,0.07,2023,20,arxiv:2312.01290,true
Nd0.8Sr0.2NiO2,,nickelate,0.05,2023,,arxiv:2309.05486,true
Bernalbilayergraphene,,elemental,0.04,2023,,arxiv:2303.00742,false
AB-BLG,,Other,0.026,2023,,arxiv:2306.12312,true
NdNiO2,,nickelate,0.02,2023,,arxiv:2309.05486,true
Nd0.8Sr0.2NiO2,,nickelate,0.02,2023,,arxiv:2309.05486,true
LaNiO2,,nickelate,0.01,2023,,arxiv:2309.05486,true
LaH10,,hydride,246,2024,158,arxiv:2409.09836,true
LaH9.59,,hydride,245,2024,150,arxiv:2409.09836,true
LaH9.625,,hydride,242,2024,137,arxiv:2409.09836,true
LaH9.625,,hydride,236,2024,151,arxiv:2409.09836,true
LaH9.75,,hydride,230,2024,137,arxiv:2409.09836,true
H3Se,,hydride,200,2024,64,arxiv:2408.10625,true
"(La,Ce)H10+x",,hydride,179,2024,148,arxiv:2404.09199,false
LaH10,,hydride,160,2024,168,arxiv:2408.13419,false
"(Hg,Re)Ba2Ca2Cu3O8+δ",,cuprate,130,2024,,arxiv:2403.19182,false
LiBCH,,Other,120,2024,,arxiv:2406.00358,true
"(Cu,C)Ba2Ca2Cu3O9",,cuprate,113,2024,,arxiv:2408.02094,false
"(Cu,C)-1223",,Other,113,2024,,arxiv:2408.02094,false
"(Cu,C)Ba2Ca2Cu3O9\pm\delta",,cuprate,112,2024,,arxiv:2408.15902,false
"(Cu,C)Ba2Ca2Cu3O9±δ",,cuprate,112,2024,,arxiv:2408.15902,false
Bi1.6Pb0.4Sr2Ca2Cu3O10+y,,cuprate,111.1,2024,0,arxiv:2405.04689,false
"(Cu,C)Ba2Ca2Cu3O9\pm\delta",,cuprate,110,2024,,arxiv:2408.15902,false
"(Cu,C)Ba2Ca2Cu3O9±δ",,cuprate,110,2024,,arxiv:2408.15902,false
RbPH3,,hydride,100,2024,0,arxiv:2411.03822,true
"(Cu,C)Ba2Ca2Cu3O9",,cuprate,99.7,2024,,arxiv:2408.02094,false
"(Cu,C)-1223",,Other,99.7,2024,,arxiv:2408.02094,false
"(Cu,C)Ba2Ca2Cu3O9",,cuprate,98,2024,,arxiv:2408.02094,false
"(Cu,C)-1223",,Other,98,2024,,arxiv:2408.02094,false
"(Cu,C)Ba2Ca2Cu3O9\pm\delta",,cuprate,98,2024,,arxiv:2408.15902,false
"(Cu,C)Ba2Ca2Cu3O9±δ",,cuprate,98,2024,,arxiv:2408.15902,false
"(Cu,C)Ba2Ca2Cu3O9\pm\delta",,cuprate,96,2024,,arxiv:2408.15902,false
"(Cu,C)Ba2Ca2Cu3O9±δ",,cuprate,96,2024,,arxiv:2408.15902,false
"(Cu,C)Ba2Ca2Cu3O9\pm\delta",,cuprate,95,2024,,arxiv:2408.15902,false
"(Cu,C)Ba2Ca2Cu3O9±δ",,cuprate,95,2024,,arxiv:2408.15902,false
YBa2Cu3O7-δ,,cuprate,91.44,2024,,arxiv:2410.04516,false
YBa2Cu3O7-δ,,cuprate,91,2024,,arxiv:2402.03238,false
Ti/Aubilayer,,Other,90,2024,,arxiv:2402.03073,false
YBa2Cu3O7-δ,,cuprate,90,2024,,arxiv:2407.14189,false
YBa2Cu3O7-δ,,cuprate,89.3,2024,,arxiv:2408.03411,false
YBa2Cu3O7-δ,,cuprate,88.7,2024,,arxiv:2401.01413,false
Tl2Ba2CuO6+δ,,cuprate,88,2024,,arxiv:2401.08380,true
Bi2Sr2Ca2Cu3O10+δ,,cuprate,87,2024,,arxiv:2405.06272,false
Bi1.7Pb0.4Sr1.7CaCu2O8+δ,,cuprate,86,2024,,arxiv:2408.01685,false
LaH10,,hydride,85,2024,168,arxiv:2408.13419,false
YBa2Cu3O7-δ,,cuprate,85,2024,,arxiv:2407.14189,false
La2PrNi2O7,,nickelate,82.5,2024,19,arxiv:2407.05681,false
LiBCH,,Other,82,2024,,arxiv:2406.00358,true
Bi2Sr2Ca2Cu3O10+δ,,cuprate,82,2024,,arxiv:2405.06272,false
YBa2Cu4O8,,cuprate,81.8,2024,,arxiv:2407.16848,true
"(Cu,C)-1223",,Other,81,2024,,arxiv:2408.02094,false
Bi2Sr2Ca2Cu3O10+δ,,cuprate,81,2024,,arxiv:2405.06272,false
Mg2PtH6,,hydride,78.3,2024,0,arxiv:2403.13496,true
YBa2Cu4O8,,cuprate,78,2024,,arxiv:2407.16848,false
La2PrNi2O7,,nickelate,75,2024,20,arxiv:2407.05681,false
Bi2+xSr2-xCa1-yYyCu2O8+d,,cuprate,75,2024,,arxiv:2409.19887,false
YBa2Cu3O7-δ,,cuprate,75,2024,,arxiv:2404.05382,false
HgBa2CuO4+δ,,cuprate,74,2024,,arxiv:2411.10631,false
KInH3,,hydride,72.9,2024,0,arxiv:2403.13496,true
HgBa2CuO4+δ,,cuprate,71,2024,,arxiv:2405.10411,false
Tl2Ba2CuO6+δ,,cuprate,67,2024,,arxiv:2401.08380,true
Mg2PdH6,,hydride,63.8,2024,0,arxiv:2403.13496,true
YBa2Cu3O7-δ,,cuprate,63,2024,,arxiv:2404.05382,false
La2PrNi2O7,,nickelate,60,2024,19,arxiv:2407.05681,false
Mg2RhH6,,hydride,59,2024,0,arxiv:2401.17024,true
HgBa2CuO4+δ,,cuprate,55,2024,,arxiv:2412.03524,false
SmFeAsO0.8F0.2,,iron_based,54,2024,,arxiv:2404.06146,false
Mg2RhH6,,hydride,53.8,2024,0,arxiv:2403.13496,true
K2InCuH6,,hydride,53,2024,0,arxiv:2403.13496,true
YBa2Cu3O7-δ,,cuprate,52,2024,,arxiv:2404.05382,false
HgBa2CuO4+δ,,cuprate,50,2024,,arxiv:2405.10411,false
(TBA)0.3FeSe,,iron_based,49.8,2024,,arxiv:2410.04781,false
FeSe,,iron_based,48,2024,,arxiv:2407.09880,false
1UCFeSe/SVO/STO,,iron_based,48,2024,,arxiv:2407.09880,false
K2LiCuH6,,hydride,47.1,2024,0,arxiv:2403.13496,true
(TBA)0.3FeSe,,iron_based,47,2024,,arxiv:2410.04781,false
Na2AgH6,,hydride,46.1,2024,0,arxiv:2403.13496,true
Na2LiCuH6,,hydride,45.9,2024,0,arxiv:2403.13496,true
La2.85Pr0.15Ni2O7,,nickelate,45,2024,0,arxiv:2412.16622,false
HgBa2CuO4+δ,,cuprate,45,2024,,arxiv:2405.10411,false
Al2MnH6,,hydride,43.9,2024,0,arxiv:2403.13496,true
Al2TcH6,,hydride,43.1,2024,0,arxiv:2403.13496,true
NbH3,,hydride,42,2024,187,arxiv:2408.05726,false
Na2SiPdH6,,hydride,39.8,2024,0,arxiv:2403.13496,true
Ba0.64K0.36Fe2As2,,iron_based,38.8,2024,,arxiv:2401.12551,false
Na2LiZnH6,,hydride,37.8,2024,0,arxiv:2403.13496,true
RbEuFe4As4,,iron_based,37.05,2024,,arxiv:2407.11332,false
Al2ReH6,,hydride,36.4,2024,0,arxiv:2403.13496,true
TaMoN2O,,Other,36,2024,,arxiv:2405.12879,true
NbMoN2O,,Other,36,2024,,arxiv:2405.12879,true
La4Ni3O10.04,,nickelate,36,2024,48,arxiv:2405.19880,false
Ca2AgH6,,hydride,35.9,2024,0,arxiv:2403.13496,true
CaKFe4As4,,iron_based,35.8,2024,,arxiv:2408.02511,false
Na2GaRuH6,,hydride,35.2,2024,0,arxiv:2403.13496,true
Ca5B3N6,,Other,35,2024,,arxiv:2409.18441,true
CaKFe4As4,,iron_based,34.7,2024,0,arxiv:2409.03809,false
Cs2NaSnH6,,hydride,34.5,2024,0,arxiv:2403.13496,true
CaKFe4As4,,iron_based,33.8,2024,2.2,arxiv:2405.08189,false
Ca2LiH6,,hydride,33,2024,0,arxiv:2403.13496,true
K2HgAuH6,,hydride,32.5,2024,0,arxiv:2403.13496,true
K2AlHgH6,,hydride,32.5,2024,0,arxiv:2403.13496,true
Bi2Sr2-xLaxCuO6+δ,,cuprate,32,2024,,arxiv:2405.08320,false
Nb2NF2,,Other,32,2024,,arxiv:2404.18511,true
H1-Nb2NF2,,Other,32,2024,,arxiv:2404.18511,true
K2InAgH6,,hydride,31.7,2024,0,arxiv:2403.13496,true
Na2AuH6,,hydride,31.6,2024,0,arxiv:2403.13496,true
Rb2AlHgH6,,hydride,31.4,2024,0,arxiv:2403.13496,true
Pr4Ni3O10,,nickelate,31,2024,,arxiv:2410.10666,false
Ca-YBCO,,cuprate,31,2024,,arxiv:2402.03238,false
Y0.9Ca0.1Ba2Cu3O7,,cuprate,31,2024,,arxiv:2402.03238,false
Al4H,,Other,30.4,2024,0,arxiv:2403.13496,true
OsO3,,Other,30.3,2024,30,arxiv:2410.18405,true
BilayerKagomeborophene,,Other,30,2024,,arxiv:2406.18165,true
Re0.1Mo0.9B2,,Other,30,2024,150,arxiv:2408.17416,false
Re1Mo4.6B1.2,,Other,30,2024,150,arxiv:2408.17416,false
Bi2Sr2-xLaxCuO6+δ,,cuprate,30,2024,,arxiv:2405.08320,false
Pr2Ba4Cu7O15-δ,,cuprate,30,2024,,arxiv:2401.12037,false
RuO3,,Other,29.5,2024,30,arxiv:2410.18405,true
Na2CuH6,,hydride,29.4,2024,0,arxiv:2403.13496,true
Sr0.867Eu0.133CuO2+y,,cuprate,29,2024,,arxiv:2412.08213,false
Nb4C3O2,,Other,29,2024,,arxiv:2403.06380,true
Ta3C2O2,,Other,29,2024,,arxiv:2403.06380,true
Sr1-xEuxCuO2+y,,cuprate,29,2024,,arxiv:2412.08213,false
Tl2Ba2CuO6+δ,,cuprate,29,2024,,arxiv:2401.08380,true
Hbridge-β12borophene,,Other,28.6,2024,,arxiv:2408.04956,true
TaNbC2,,Other,28.4,2024,,arxiv:2409.18441,true
AlHgH3,,hydride,28.4,2024,0,arxiv:2403.13496,true
BaFe2(As0.679P0.321)2,,iron_based,28,2024,,arxiv:2408.09090,false
BaFe2(As1-xPx)2,,iron_based,28,2024,,arxiv:2408.09090,false
Pr2Ba4Cu7O15-δ,,cuprate,28,2024,,arxiv:2401.12037,false
BaFe2(As1-xPx)2,,iron_based,27.5,2024,,arxiv:2408.09090,false
BaFe2(As0.680P0.320)2,,iron_based,27.5,2024,,arxiv:2408.09090,false
BaFe2(As0.65P0.35)2,,iron_based,27.2,2024,,arxiv:2402.12933,false
BaFe2(As1-xPx)2,,iron_based,27,2024,,arxiv:2408.09090,false
BaFe2(As0.676P0.324)2,,iron_based,27,2024,,arxiv:2408.09090,false
Ga2RuH6,,hydride,26.9,2024,0,arxiv:2403.13496,true
